id,popularity,original_title,director,keywords,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,decades,horror
24019,0.3216,Angels in America,Mike Nichols,gay|new york|aids|hiv|based on play,352,"['Drama', 'Fantasy']",31,6.1,2003,71121158.6869516,,2000s,False
10105,0.317456,Saints and Soldiers,Ryan Little,winter|belgium|world war ii|nazis|bravery,90,"['Action', 'Adventure', 'Drama', 'History', 'War']",46,6.7,2003,924575.0629303709,,2000s,False
19766,0.315387,Inspector Gadget 2,Alex Zamm,cyborg|gadget|sequel|based on cartoon,89,"['Action', 'Adventure', 'Comedy', 'Family']",55,4.3,2003,94828211.5826022,,2000s,False
10929,0.30925199999999997,Willard,Glen Morgan,bad boss|evil mother|revenge|humiliation|obedience,100,['Horror'],30,5.3,2003,26077758.1852156,,2000s,True
44899,0.46391099999999996,The Challenge,Craig Shapiro,sister sister relationship|reality tv|twins|reality competition,90,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",24,5.9,2003,,,2000s,False
30074,0.297658,Scooby-Doo! And the Legend of the Vampire,Scott Jeralds,,72,"['Animation', 'Comedy', 'Family']",16,5.8,2003,,,2000s,False
41488,0.292143,The Statement,Norman Jewison,,120,"['Drama', 'Thriller']",10,5.5,2003,,,2000s,False
8696,0.28941500000000003,Calendar Girls,Nigel Cole,female nudity|england|mannequin|leukemia|calendar,108,['Comedy'],46,6.5,2003,11853526.447825199,114436384.9684,2000s,False
11427,0.288118,Dead End,Jean-Baptiste Andrea|Fabrice Canepa,baby|secret|drive|nudity|cabin,85,"['Mystery', 'Horror', 'Thriller']",49,6.5,2003,,,2000s,True
14527,0.28486100000000003,Foolproof,William Phillips,gun|blackmail|heist,97,['Action'],18,6.4,2003,9786590.29518599,546421.49148656,2000s,False
20,0.28249,My Life Without Me,Isabel Coixet,farewell|responsability|dying and death|night shift|daughter,106,"['Drama', 'Romance']",44,6.7,2003,,11529870.6495779,2000s,False
5204,0.176093,Kontroll,NimrÃ³d Antal,budapest|subway,105,"['Comedy', 'Crime', 'Thriller']",32,6.6,2003,592676.322391263,,2000s,False
321,0.276911,Mambo Italiano,Ã‰mile Gaudreault,gay|father-son relationship|sex|italo-american|lovesickness,92,"['Comedy', 'Romance']",13,5.2,2003,5170387.33057161,3593753.33380431,2000s,False
2260,0.275803,Capturing the Friedmans,Andrew Jarecki,sexual abuse|middle class|child pornography|sodomy|american,107,['Documentary'],45,7.4,2003,,3695911.76614225,2000s,False
10923,0.27518400000000004,Agent Cody Banks,Harald Zwart,spy|cia|killer robot|delinquent|teen spy,102,['Action'],161,4.9,2003,33189874.0539107,69693773.6270415,2000s,False
14892,0.26897600000000005,The Big Empty,Steve Anderson,suitcase|bizarre|alien|independent film|neighbor,94,"['Comedy', 'Drama', 'Mystery', 'Science Fiction']",10,5.2,2003,,,2000s,False
24860,0.268921,De Zaak Alzheimer,Erik Van Looy,,123,"['Drama', 'Thriller', 'Foreign', 'Action', 'Crime']",13,6.3,2003,,,2000s,False
12253,0.264295,Biker Boyz,Reggie Rock Bythewood,father-son relationship|loss of father|biker|gang|motorcycle racing,110,"['Action', 'Drama']",30,5.8,2003,28448463.474780604,27868353.075776696,2000s,False
6016,0.347234,The Good Thief,Neil Jordan,casino|monte carlo|painting|caper|independent film,108,"['Crime', 'Drama', 'Thriller']",14,6.2,2003,,,2000s,False
25523,0.686322,The Ghost of Lord Farquaad,Simon J. Smith,,12,"['Fantasy', 'Animation', 'Comedy', 'Science Fiction', 'Family']",20,6.5,2003,,,2000s,False
21131,0.10239,Harvie Krumpet,Adam Elliot,tourette syndrome,23,"['Animation', 'Comedy']",23,6.8,2003,,,2000s,False
24982,0.25338099999999997,Ghosts of the Abyss,James Cameron,diving|expedition|shipwreck|titanic|title spoken by character,92,"['Family', 'Documentary']",23,6.7,2003,15409584.3821728,20199441.5092478,2000s,False
2771,0.573104,American Splendor,Shari Springer Berman|Robert Pulcini,independent film|harvey pekar|v.a. hospital|junk sale|jellybean,101,"['Comedy', 'Drama']",60,6.7,2003,,7116367.728632,2000s,False
2518,0.249204,Hitler: The Rise of Evil,Christian Duguay,germany|suicide|austria|world war ii|world war i,179,"['Drama', 'War', 'History']",65,6.7,2003,,,2000s,False
14576,0.248133,Shade,Damian Nieman,,101,"['Action', 'Thriller', 'Crime']",38,6.3,2003,8060397.98452119,,2000s,False
21544,0.246824,Hope Springs,Mark Herman,mayor|motel|vermont|sketch artist|small town girl,90,"['Comedy', 'Romance']",15,4.8,2003,,,2000s,False
12146,0.245905,The Missing,Ron Howard,new mexico|apache|baby-snatching|daughter|criminal,135,"['Thriller', 'Western', 'Adventure']",76,5.8,2003,71121158.6869516,,2000s,False
1792,0.34975100000000003,Stuck on You,Bobby Farrelly|Peter Farrelly,sex|dancer|martial arts|cook|stripper,118,['Comedy'],104,4.8,2003,65194395.463039,40098486.2098443,2000s,False
17684,0.242306,Chouchou,Merzak Allouache,paris|travestie|psychoanalysis|homosexuality,105,['Comedy'],61,5.1,2003,,,2000s,False
37696,0.127505,Fear X,Nicolas Winding Refn,,88,"['Thriller', 'Mystery', 'Foreign']",20,5.8,2003,,,2000s,False
37088,0.241416,Aileen: Life and Death of a Serial Killer,Joan Churchill|Nick Broomfield,prison|childhood trauma|female killer|murder|dysfunctional family,89,"['Documentary', 'Drama']",13,7.3,2003,,,2000s,False
24190,0.240657,Le temps du loup,Michael Haneke,,113,['Drama'],15,5.7,2003,,,2000s,False
15276,0.23933000000000001,After School Special,David M. Evans,pornography|pornographic video|child pornography|porno star|porno scene,90,['Comedy'],24,4.8,2003,,,2000s,False
24358,0.23728200000000002,The Second Renaissance Part I,Mahiro Maeda,,9,"['Science Fiction', 'Animation']",16,7.2,2003,,,2000s,False
30806,0.236258,Out for a Kill,Michael Oblowitz,,90,"['Action', 'Thriller']",15,5.0,2003,16594937.026955301,,2000s,False
20210,0.235742,Grind,Casey La Scala,skateboarding|sport,105,"['Action', 'Comedy', 'Family']",17,6.3,2003,,,2000s,False
18538,0.226503,Dot the I,Matthew Parkhill,,92,"['Drama', 'Comedy', 'Thriller', 'Romance', 'Foreign']",12,5.2,2003,,,2000s,False
4592,0.141822,Carolina,Marleen Gorris,sister sister relationship|grandmother granddaughter relationship|crush|youth|woman director,97,"['Comedy', 'Romance']",11,5.9,2003,,,2000s,False
8325,0.220344,Tiptoes,Matthew Bright,sex|artist|girlfriend|party|love,90,"['Comedy', 'Drama', 'Romance']",10,4.5,2003,,,2000s,False
11420,0.097647,The Corporation,Mark Achbar|Jennifer Abbott,capitalism|canada|political activism|power|marketing,145,['Documentary'],42,7.1,2003,,5334086.90152137,2000s,False
15394,0.209749,Owning Mahowny,Richard Kwietniowski,female nudity|gambling|casino|nudity|banker,104,"['Crime', 'Drama', 'Thriller']",11,6.4,2003,,,2000s,False
24914,0.208637,Kid's Story,Shinichiro Watanabe,,15,"['Science Fiction', 'Animation']",16,6.8,2003,11.853526447825198,5.92676322391264,2000s,False
192936,0.20739899999999997,Frank Herbert's Children of Dune,Greg Yaitanes,prophecy|telepathy|sandstorm|title of nobility|world religion,248,"['Drama', 'Science Fiction', 'Fantasy', 'Adventure']",35,6.5,2003,23707052.895650502,,2000s,False
52036,0.371487,The Company,Robert Altman,ballet dancer|independent film|ballet,112,"['Drama', 'Thriller']",12,4.9,2003,17780289.6717379,2704482.81404614,2000s,False
14573,0.39450100000000005,Natural City,Byung-chun Min,megacity|cyborg|detective inspector|metropolis|rain,114,['Science Fiction'],14,4.9,2003,7112115.86869516,,2000s,False
17345,0.202514,Flywheel,Alex Kendrick,christianity|father-son relationship|georgia|ark of the covenant|minister,120,"['Drama', 'Family']",13,6.9,2003,,,2000s,False
6277,0.201732,Crime Spree,Brad Mirman,gangster boss|hoodlum,98,"['Action', 'Comedy']",13,6.3,2003,,,2000s,False
14842,0.201014,44 Minutes: The North Hollywood Shoot-Out,Yves Simoneau,,103,['Action'],13,6.2,2003,11853526.447825199,,2000s,False
22578,0.20837199999999997,DÃ©dales,RenÃ© Manzor,,100,"['Crime', 'Thriller', 'Mystery', 'Drama']",10,6.5,2003,,,2000s,False
53367,0.18684800000000001,Charlie: The Life and Art of Charles Chaplin,Richard Schickel,biography,132,['Documentary'],17,6.4,2003,,,2000s,False
22076,0.198046,Alien Hunter,Ron Krauss,secret lab|airplane|agriculture|womanizer|nuclear explosion,100,"['Thriller', 'Science Fiction', 'Action']",16,4.2,2003,8297468.51347769,,2000s,False
19288,0.197848,Leprechaun: Back 2 tha Hood,Steven Ayromlooi,leprechaun,90,"['Horror', 'Comedy', 'Fantasy']",12,6.0,2003,,,2000s,True
10744,0.197542,The Cooler,Wayne Kramer,casino|jinx|bad luck,101,"['Drama', 'Romance']",33,6.5,2003,37931284.63304079,,2000s,False
21765,0.19486199999999998,Good Boy!,John Robert Hoffman,,87,"['Comedy', 'Family', 'Science Fiction']",18,4.9,2003,20150994.9613029,,2000s,False
11194,0.194794,Touching the Void,Kevin Macdonald,wound|mountaineer|peru|sport|glacier,106,"['Documentary', 'Action', 'Adventure']",60,7.5,2003,,16459572.1256265,2000s,False
10629,0.193661,Veronica Guerin,Joel Schumacher,journalism|police|drug scene|murder|drug lord,98,"['Drama', 'Crime', 'Thriller']",26,6.7,2003,20150994.9613029,1860906.45339169,2000s,False
5653,0.619899,Luther,Eric Till,protestant church|church|catholicism,123,"['Drama', 'History']",46,6.3,2003,,,2000s,False
20694,0.190667,Rugrats Go Wild,John Eng|Norton Virgien,kids and family,84,"['Animation', 'Family']",32,5.3,2003,,,2000s,False
32526,0.19026300000000002,Soldier's Girl,Frank Pierson,,112,"['Drama', 'Romance', 'Crime']",15,5.9,2003,,,2000s,False
13132,0.21879899999999997,All the Real Girls,David Gordon Green,southern u.s.|small town|virgin|independent film|best friend,108,"['Drama', 'Romance']",15,5.6,2003,,,2000s,False
24619,0.104354,Blind Horizon,Michael Haussman,,99,"['Drama', 'Thriller']",14,5.9,2003,,,2000s,False
2830,0.939084,My Boss's Daughter,David Zucker,,83,"['Comedy', 'Romance']",100,4.4,2003,16594937.026955301,,2000s,False
15271,0.170297,Bright Young Things,Stephen Fry,independent film,106,"['Comedy', 'Foreign']",11,5.4,2003,,,2000s,False
36658,0.175002,X2,Bryan Singer,mutant|marvel comic|based on comic book|superhuman|storm,133,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",2222,6.7,2003,130388790.926078,254790104.86577702,2000s,False
13778,0.169652,Dickie Roberts: Former Child Star,Sam Weisman,loser|child prodigy,98,['Comedy'],27,5.4,2003,,,2000s,False
4997,0.161748,Wonderland,James Cox,robbery|junkie|investigation|porno star|murder,104,"['Crime', 'Drama', 'Mystery', 'Thriller']",23,6.4,2003,5926763.22391264,2923605.91860799,2000s,False
32235,0.159996,Northfork,Michael Polish,,103,"['Fantasy', 'Drama', 'Science Fiction']",10,5.7,2003,,,2000s,False
16973,0.159344,Love Object,Robert Parigi,sex|sex doll,88,"['Drama', 'Horror', 'Comedy', 'Thriller', 'Romance']",11,5.0,2003,,,2000s,True
10981,0.156803,Nothing,Vincenzo Natali,loser|bullying|leere|independent film|best friend,90,"['Comedy', 'Fantasy', 'Science Fiction']",14,5.5,2003,,,2000s,False
245454,0.154678,Helen of Troy,John Kent Harrison,love|history,175,"['War', 'Action', 'Drama', 'Romance']",12,5.5,2003,,,2000s,False
16250,0.150064,Love Comes Softly,"Michael Landon, Jr.",,88,"['Drama', 'Romance', 'Western']",14,6.1,2003,,,2000s,False
33339,0.147375,Camp,Todd Graff,gay|summer camp|independent film|coming of age|kids,114,"['Comedy', 'Music']",12,4.9,2003,,1929936.65001325,2000s,False
12698,0.146885,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,Errol Morris,vietnam|politics|war|lesson|secretary of defense,95,"['War', 'Documentary', 'History']",28,6.7,2003,,,2000s,False
22958,0.14657,The Shape of Things,Neil LaBute,seduction|college|love|friends|betrayal,96,"['Comedy', 'Drama', 'Romance']",13,6.1,2003,,,2000s,False
17813,0.143004,Alex & Emma,Rob Reiner,gambling|sex|casino|based on novel|vandalism,96,"['Comedy', 'Romance']",43,5.0,2003,35560579.3434758,18217562.706340197,2000s,False
31246,0.135161999999999,From Justin to Kelly,Robert Iscove,musical,90,"['Comedy', 'Romance']",12,3.5,2003,14224231.737390302,5834502.48615863,2000s,False
26454,0.12104200000000001,Deliver Us from Eva,Gary Hardwick,romantic comedy,105,"['Comedy', 'Drama', 'Romance', 'Science Fiction', 'Thriller']",12,6.3,2003,,,2000s,False
16930,0.126182,Les Clefs de bagnole,Laurent Baffie,,90,['Comedy'],12,4.8,2003,674722.876405176,674722.876405176,2000s,False
24794,0.131905,Air Bud: Spikes Back,Mike Southon,beach|sports car|volleyball|dog,87,"['Comedy', 'Family']",11,4.5,2003,5926763.22391264,,2000s,False
24837,0.020946,August Underground's Mordum,Fred Vogel|Jerami Cruise,,77,['Horror'],11,4.3,2003,355.60579343475797,,2000s,True
8991,0.126685,Undead,Michael Spierig|Peter Spierig,comet|zombies,97,"['Horror', 'Action', 'Comedy', 'Science Fiction']",24,5.5,2003,,,2000s,True
246355,0.121449,Saw,James Wan,abduction|short,9,"['Crime', 'Thriller', 'Horror']",40,6.4,2003,,,2000s,True
16175,0.175648,The Diary of Ellen Rimbauer,Craig R. Baxley,medium|haunted house,88,"['Drama', 'Horror', 'Mystery', 'Thriller']",13,4.9,2003,,,2000s,True
24357,0.10846300000000002,Final Flight of the Osiris,Andrew R. Jones,,9,"['Science Fiction', 'Action', 'Animation']",17,6.5,2003,,,2000s,False
11049,0.20175,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Kazuhisa TakenÃ´chi,spaceman|musical|record producer|space|rescue,68,"['Animation', 'Science Fiction', 'Music']",49,7.2,2003,,,2000s,False
17920,0.102769,I Capture the Castle,Tim Fywell,,113,"['Drama', 'Romance']",14,7.2,2003,,,2000s,False
28200,0.098984,Sylvia,Christine Jeffs,beach|infidelity|boat|writing|biography,109,"['Drama', 'Romance']",17,5.6,2003,8297468.51347769,11853526.447825199,2000s,False
18248,0.098039,The Foreigner,Michael Oblowitz,assassin|van|package,96,"['Action', 'Thriller']",14,4.3,2003,19795389.1678682,,2000s,False
21525,0.23825,Tupac: Resurrection,Lauren Lazin,hip-hop|blunt|rap music|woman director,112,"['Music', 'Documentary']",15,8.0,2003,,9255854.57524784,2000s,False
12456,0.09639600000000001,De fem benspÃ¦nd,Lars von Trier|JÃ¸rgen Leth,third world|director|experimental film|filmmaking|part animated,90,"['Drama', 'Documentary', 'Foreign']",14,5.7,2003,,,2000s,False
80219,0.09449,Homeless to Harvard: The Liz Murray Story,Peter Levin,homeless teenager,104,"['Drama', 'TV Movie']",14,6.0,2003,,,2000s,False
4252,0.085589,Chalte Chalte,Aziz Mirza,fashion designer|car crash,167,"['Comedy', 'Drama', 'Romance']",16,6.3,2003,,,2000s,False
14694,0.080522,The Snow Walker,Charles Martin Smith,independent film,103,"['Action', 'Adventure', 'Drama']",13,4.5,2003,,,2000s,False
24164,0.08018,"Buongiorno, notte",Marco Bellocchio,,106,['Drama'],13,5.3,2003,,,2000s,False
51163,0.07715,Effroyables jardins,Jean Becker,,95,"['Comedy', 'Drama']",15,7.6,2003,,,2000s,False
44195,0.063216,Fear of the Dark,K.C. Bascombe,,86,['Horror'],13,5.0,2003,,,2000s,True
44710,0.062876,Bienvenue chez les Rozes,Francis Palluau,,90,['Comedy'],16,5.5,2003,,,2000s,False
319600,0.059976,Indiana Jones: Making the Trilogy,Laurent Bouzereau,making of,127,['Documentary'],10,7.2,2003,,,2000s,False
24660,0.168156,A Detective Story,Shinichiro Watanabe,,10,"['Science Fiction', 'Animation']",12,7.4,2003,,,2000s,False
107059,0.138667,Gomez & TavarÃ¨s,Gilles Paquet-Brenner,,72,"['Crime', 'Comedy', 'Action']",11,4.4,2003,,,2000s,False
42418,0.040005,The Young Black Stallion,Simon Wincer,horse,49,"['Action', 'Adventure', 'Drama', 'Family']",11,4.8,2003,,,2000s,False
37209,0.039864,The Saddest Music in the World,Guy Maddin,independent film,100,"['Comedy', 'Drama', 'Fantasy', 'Music']",13,6.1,2003,,,2000s,False
17473,0.038307,The Room,Tommy Wiseau,,99,"['Drama', 'Romance']",59,4.6,2003,,,2000s,False
59191,0.038236,Eloise at Christmastime,Kevin Lima,holiday|christmas,89,"['Family', 'Comedy', 'Drama']",11,4.6,2003,,,2000s,False
77959,0.027927999999999998,Turbo Charged Prelude to 2 Fast 2 Furious,Philip G. Atwell,,6,['Action'],32,6.8,2003,,,2000s,False
24950,0.046862,Matriculated,Peter Chung,,16,"['Animation', 'Drama', 'Science Fiction']",12,7.1,2003,,,2000s,False
24362,0.013546,The Second Renaissance Part II,Mahiro Maeda,,9,"['Science Fiction', 'Animation']",15,7.2,2003,,,2000s,False
27874,0.049777999999999996,A Wrinkle in Time,John Kent Harrison,,128,"['Drama', 'Science Fiction', 'Family']",10,4.9,2003,,,2000s,False
13590,6.66898999999999,Eddie Izzard: Glorious,Peter Richardson,bible|stand up comedy|concert film|old testament|man in drag,99,['Comedy'],11,5.5,1997,,,1990s,False
597,4.355219,Titanic,James Cameron,shipwreck|iceberg|ship|panic|titanic,194,"['Drama', 'Romance', 'Thriller']",4654,7.3,1997,271692064.214419,2506405735.41947,1990s,False
11970,3.4889099999999997,Hercules,John Musker|Ron Clements,hades|musical|peasant|olymp|animation,93,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy']",909,7.0,1997,115469127.29112801,343299361.863264,1990s,False
607,3.153414,Men in Black,Barry Sonnenfeld,secret identity|sun glasses|undercover|space marine|illegal immigration,98,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",2864,6.7,1997,122261428.89648798,800663660.846796,1990s,False
782,3.077454,Gattaca,Andrew Niccol,paraplegic|suicide attempt|cheating|dna|spaceman,106,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']",1117,7.3,1997,48904571.5585954,17025280.2673449,1990s,False
18,2.972972,The Fifth Element,Luc Besson,secret passage|clone|taxi|future|stowaway,126,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",2649,7.1,1997,122261428.89648798,358525092.46020496,1990s,False
415,2.6047990000000003,Batman & Robin,Joel Schumacher,double life|dc comics|dual identity|crime fighter|fictional place,125,"['Action', 'Crime', 'Fantasy', 'Science Fiction']",828,4.4,1997,169807540.134012,323594923.43377995,1990s,False
25571,2.407266,Drive,Steve Wang,electromagnetic pulse|virtual reality|independent film|boarding house|boat chase,100,"['Action', 'Adventure', 'Science Fiction', 'Comedy']",10,6.3,1997,4754611.12375233,,1990s,False
714,2.391809,Tomorrow Never Dies,Roger Spottiswoode,london|england|spy|china|news broadcast,119,"['Adventure', 'Action', 'Thriller']",565,5.9,1997,149430635.31793,452382322.35584104,1990s,False
489,2.2020869999999997,Good Will Hunting,Gus Van Sant,sex|baseball|boston|professor|m.i.t.,126,['Drama'],1592,7.7,1997,13584603.2107209,306921606.651021,1990s,False
184,2.113737,Jackie Brown,Quentin Tarantino,airport|underworld|arms deal|weapon|police,154,"['Action', 'Crime', 'Drama', 'Thriller']",763,7.1,1997,16301523.8528651,53894416.38846529,1990s,False
8078,2.064658,Alien: Resurrection,Jean-Pierre Jeunet,android|mercenary|dystopia|sequel|alien,109,"['Science Fiction', 'Horror', 'Action']",712,5.9,1997,95092222.47504671,220070572.013679,1990s,True
2649,2.01227,The Game,David Fincher,brother brother relationship|birthday|danger of life|present|birthday party,129,"['Drama', 'Thriller', 'Mystery']",851,7.3,1997,67923016.0536048,148647683.99496,1990s,False
8413,1.949225,Event Horizon,Paul W.S. Anderson,space marine|nudity|nightmare|hallucination|cryogenics,96,"['Horror', 'Science Fiction', 'Mystery']",358,6.2,1997,81507619.2643258,36234540.891353704,1990s,True
9444,1.929641,Anastasia,Don Bluth|Gary Goldman,tzar|musical|russian revolution|train explosion|foreign language adaptation,94,"['Animation', 'Family']",806,7.2,1997,71998397.01682109,189918659.471355,1990s,False
9714,1.623577,Home Alone 3,Raja Gosnell,parents kids relationship|burglar|child hero|auto|bravery,102,"['Comedy', 'Family']",331,5.2,1997,43470730.274307,107430458.718088,1990s,False
816,1.616191,Austin Powers: International Man of Mystery,Jay Roach,android|undercover|missile|group therapy|airplane,94,"['Science Fiction', 'Comedy', 'Crime']",581,6.3,1997,22414595.297689497,91946013.4283802,1990s,False
563,1.5528600000000001,Starship Troopers,Paul Verhoeven,moon|total destruction|asteroid|space marine|liberation of prisoners,129,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",929,6.5,1997,142638333.71256998,164664921.497974,1990s,False
9427,1.4125159999999999,The Full Monty,Peter Cattaneo,suicide attempt|striptease|steel worker|repossession|male stripper,91,['Comedy'],163,6.4,1997,4754611.12375233,350279159.520599,1990s,False
1701,1.368403,Con Air,Simon West,prison|ambush|helicopter|airport|gas station,115,"['Action', 'Thriller', 'Crime']",728,6.5,1997,101884524.080407,304311731.323717,1990s,False
754,1.330225,Face/Off,John Woo,undercover|mexican standoff|biological weapon|face transplant|rage and hate,138,"['Action', 'Crime', 'Science Fiction', 'Thriller']",955,6.7,1997,108676825.68576701,333741296.174915,1990s,False
9366,1.308461,Donnie Brasco,Mike Newell,undercover|mafia|mobster|dirty cop|informant,127,"['Crime', 'Drama', 'Thriller']",615,7.2,1997,47546111.237523295,56994198.69519879,1990s,False
3597,1.307058,I Know What You Did Last Summer,Jim Gillespie,secret|blackmail|fisherman|police|high school,100,"['Horror', 'Thriller', 'Mystery']",348,5.5,1997,23093825.4582256,170603779.91584298,1990s,True
1813,1.272247,The Devil's Advocate,Taylor Hackford,child abuse|southern u.s.|obsession|subway|nudity,144,"['Drama', 'Horror', 'Mystery', 'Thriller']",717,6.9,1997,77432238.3011095,207769251.92986202,1990s,True
9360,1.231579,Anaconda,Luis Llosa,amazon|jungle|anaconda|film crew|poisonous insects,89,"['Adventure', 'Horror', 'Thriller']",331,4.7,1997,61130714.448244296,185953882.98902,1990s,True
2255,1.212565,Chasing Amy,Kevin Smith,new jersey|coming out|love of one's life|bisexuality|menage a trois,113,"['Comedy', 'Drama', 'Romance']",227,6.7,1997,339615.080268024,16330421.020815,1990s,False
9619,1.176223,Dante's Peak,Roger Donaldson,helicopter|small town|mayor|evacuation|motel,108,"['Action', 'Adventure', 'Thriller']",216,5.5,1997,157581397.24436298,241979494.04145297,1990s,False
1639,1.172353,Speed 2: Cruise Control,Jan de Bont,boat|cruise|computer|disaster|diamonds,121,"['Action', 'Adventure', 'Thriller']",233,4.4,1997,217353651.371535,223477680.157309,1990s,False
2118,1.123404,L.A. Confidential,Curtis Hanson,corruption|detective|shotgun|morgue|f word,138,"['Crime', 'Drama', 'Mystery', 'Thriller']",728,7.5,1997,47546111.237523295,171460704.837137,1990s,False
4233,1.1091010000000001,Scream 2,Wes Craven,film festivals|slaughter|slasher,120,"['Horror', 'Mystery']",442,6.0,1997,32603047.705730297,234148705.217506,1990s,True
1624,1.087383,Liar Liar,Tom Shadyac,birthday|pregnancy and birth|wish,86,['Comedy'],774,6.2,1997,61130714.448244296,245881318.11404902,1990s,False
13313,1.046547,Beauty and the Beast: The Enchanted Christmas,Andrew Knight,fairy tale|beast|christmas,72,"['Animation', 'Family']",101,5.9,1997,,,1990s,False
686,1.0374379999999999,Contact,Robert Zemeckis,based on novel|nasa|new mexico|extraterrestrial technology|prime number,150,"['Drama', 'Science Fiction', 'Mystery']",745,6.9,1997,122261428.89648798,232460177.075302,1990s,False
9769,1.031334,Lolita,Adrian Lyne,jealousy|secret|blackmail|professor|lolita,137,"['Drama', 'Romance']",120,6.9,1997,84224539.90647,1440044.0141144,1990s,False
11975,1.008461,The Rainmaker,Francis Ford Coppola,jurors|proof|court case|leukemia|lawyer,135,"['Drama', 'Crime', 'Thriller']",113,6.5,1997,54338412.842883795,62376108.7583333,1990s,False
10357,0.999866,Volcano,Mick Jackson,subway|lava|volcano|volcanologist|los angeles,104,"['Science Fiction', 'Action', 'Drama', 'Thriller']",172,5.0,1997,122261428.89648798,,1990s,False
4824,0.9814219999999999,The Jackal,Michael Caton-Jones,fbi|cold war|hitman,124,"['Action', 'Thriller', 'Adventure', 'Crime']",295,6.0,1997,81507619.2643258,216443863.325307,1990s,False
9434,0.978042,Grosse Pointe Blank,George Armitage,mission of murder|school party,107,"['Action', 'Comedy', 'Thriller', 'Romance']",132,6.9,1997,,38151484.6273233,1990s,False
18222,0.977822,Poison Ivy: The New Seduction,Kurt Voss,manipulation|romance|family|erotic movie,93,"['Thriller', 'Romance']",16,4.4,1997,,,1990s,False
9574,0.96047,Flubber,Les Mayfield,wedding vows|inventor|slime|green|flight,93,"['Comedy', 'Family', 'Science Fiction']",385,5.1,1997,108676825.68576701,241774999.575481,1990s,False
10003,0.9386110000000001,The Saint,Phillip Noyce,berlin|russia|gas|master thief|the saint,116,"['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']",161,6.0,1997,92375301.8329025,160384313.858672,1990s,False
8834,0.936736,Conspiracy Theory,Richard Donner,new york|cia|helicopter|assassin|secret,135,"['Action', 'Drama', 'Mystery', 'Thriller']",243,6.4,1997,101884524.080407,186085744.657005,1990s,False
9772,0.933349,Air Force One,Wolfgang Petersen,prison|corruption|journalist|white house|hostage,124,"['Action', 'Thriller']",474,6.1,1997,115469127.29112801,428127476.558069,1990s,False
10603,0.8791950000000001,George of the Jungle,Sam Weisman,africa|san francisco|gorilla|lion|feral child,92,"['Adventure', 'Comedy', 'Family', 'Romance']",262,5.2,1997,74715317.65896529,,1990s,False
586,0.855982,Wag the Dog,Barry Levinson,washington d.c.|rape|cia|u.s. president|war veteran,97,"['Comedy', 'Drama']",120,6.6,1997,20376904.8160814,87289923.2809533,1990s,False
2898,0.855087,As Good as It Gets,James L. Brooks,single parent|waitress|lone wolf|friendship|neighbor,139,"['Comedy', 'Romance']",480,7.0,1997,67923016.0536048,426798361.696852,1990s,False
2163,0.8353360000000001,Breakdown,Jonathan Mostow,california|bank|ransom|donut|highway,95,"['Drama', 'Action', 'Thriller']",84,6.5,1997,48904571.5585954,68139206.8629415,1990s,False
978,0.824965,Seven Years in Tibet,Jean-Jacques Annaud,buddhism|himalaya|austria|buddhist monk|world war ii,136,"['History', 'Drama', 'Adventure', 'War']",342,6.9,1997,95092222.47504671,178580044.897113,1990s,False
8874,0.797298,My Best Friend's Wedding,P.J. Hogan,karaoke|marriage proposal|new love|love of one's life|kiss,105,"['Comedy', 'Romance']",336,6.3,1997,51621492.2007396,406571694.44152004,1990s,False
4995,0.778274,Boogie Nights,Paul Thomas Anderson,pornography|porn actor|pornographic video|from rags to riches|drug,155,['Drama'],438,7.3,1997,20376904.8160814,58551805.2239591,1990s,False
638,0.776305,Lost Highway,David Lynch,schizophrenia|prison|pornography|sadistic|dual identity,134,"['Drama', 'Thriller', 'Mystery']",263,7.3,1997,20376904.8160814,4992614.73046449,1990s,False
9770,0.7618699999999989,Mad City,Costa-Gavras,journalist|museum|hostage drama|independent film,114,"['Action', 'Drama', 'Thriller']",36,5.3,1997,67923016.0536048,14320240.719168803,1990s,False
11425,0.7598060000000001,"Honey, We Shrunk Ourselves",Dean Cundey,brother brother relationship|inventor|museum|shrinking|celebration,74,"['Adventure', 'Comedy', 'Family', 'Science Fiction', 'Action']",87,5.1,1997,9509222.24750467,,1990s,False
10347,0.749958,Dobermann,Jan Kounen,paris|robbery|bank|burglar|bank robber,103,"['Action', 'Crime']",57,6.2,1997,,,1990s,False
13664,0.74348,Annabelle's Wish,Roy Wilson,reindeer,54,"['Family', 'Animation', 'Music']",12,5.8,1997,,,1990s,False
